species_name;lat;lon;obs_year;source
aporrectodea_caliginosa;51,38869;-1,40021;2013;jean
aporrectodea_caliginosa;51,38809;-1,40344;2013;jean
aporrectodea_caliginosa;51,42921;-2,3928;2013;jean
aporrectodea_caliginosa;51,42886;-2,38109;2013;jean
aporrectodea_caliginosa;52,63362;-0,84515;2013;jean
aporrectodea_caliginosa;51,38832;-1,40135;2013;jean
aporrectodea_caliginosa;51,42938;-2,39329;2013;jean
aporrectodea_caliginosa;51,38996;-1,40097;2013;jean
aporrectodea_caliginosa;51,4291;-2,38089;2013;jean
aporrectodea_caliginosa;51,42616;-2,38609;2013;jean
aporrectodea_caliginosa;51,38733;-1,40098;2013;jean
aporrectodea_caliginosa;51,38971;-1,40225;2013;jean
aporrectodea_caliginosa;51,42962;-2,39298;2013;jean
aporrectodea_caliginosa;51,39008;-1,40103;2013;jean
aporrectodea_caliginosa;51,42879;-2,37901;2013;jean
aporrectodea_caliginosa;51,42882;-2,37975;2013;jean
aporrectodea_caliginosa;52,63324;-0,84695;2013;jean
aporrectodea_caliginosa;52,61113;-0,81905;2013;jean
aporrectodea_caliginosa;51,42907;-2,3824;2013;jean
aporrectodea_caliginosa;51,38716;-1,40252;2013;jean
aporrectodea_caliginosa;51,38684;-1,40141;2013;jean
aporrectodea_caliginosa;51,37833;-1,43382;2013;jean
aporrectodea_caliginosa;52,63348;-0,84688;2013;jean
aporrectodea_caliginosa;51,43052;-2,37561;2013;jean
aporrectodea_caliginosa;52,61116;-0,82044;2013;jean
aporrectodea_caliginosa;51,42957;-2,39363;2013;jean
aporrectodea_caliginosa;51,42622;-2,38507;2013;jean
aporrectodea_caliginosa;51,38725;-1,4008;2013;jean
aporrectodea_caliginosa;51,38774;-1,40432;2013;jean
aporrectodea_caliginosa;51,42903;-2,3834;2013;jean
aporrectodea_caliginosa;51,38932;-1,40213;2013;jean
aporrectodea_caliginosa;51,38927;-1,4028;2013;jean
aporrectodea_caliginosa;52,61072;-0,82023;2013;jean
aporrectodea_caliginosa;51,42877;-2,3786;2013;jean
aporrectodea_caliginosa;52,61123;-0,81979;2013;jean
aporrectodea_caliginosa;51,4304;-2,37371;2013;jean
aporrectodea_caliginosa;51,56076;-0,16426;2013;jean
aporrectodea_caliginosa;51,42905;-2,39375;2013;jean
aporrectodea_caliginosa;51,3885;-1,40073;2013;jean
aporrectodea_caliginosa;52,63319;-0,84739;2013;jean
aporrectodea_caliginosa;51,38743;-1,40191;2013;jean
aporrectodea_caliginosa;51,38733;-1,40103;2013;jean
aporrectodea_caliginosa;51,42902;-2,38065;2013;jean
aporrectodea_caliginosa;51,43003;-2,37401;2013;jean
aporrectodea_caliginosa;51,42663;-2,38713;2013;jean
aporrectodea_caliginosa;52,63311;-0,84605;2013;jean
aporrectodea_caliginosa;51,43038;-2,37573;2013;jean
aporrectodea_caliginosa;51,38774;-1,40156;2013;jean
aporrectodea_caliginosa;51,43063;-2,37502;2013;jean
aporrectodea_caliginosa;51,38904;-1,40276;2013;jean
aporrectodea_caliginosa;51,38785;-1,40072;2013;jean
aporrectodea_caliginosa;51,4288;-2,39282;2013;jean
aporrectodea_caliginosa;51,42636;-2,3859;2013;jean
aporrectodea_caliginosa;51,42939;-2,39269;2013;jean
aporrectodea_caliginosa;51,42635;-2,38753;2013;jean
aporrectodea_caliginosa;51,42923;-2,39273;2013;jean
aporrectodea_caliginosa;52,61154;-0,81943;2013;jean
aporrectodea_caliginosa;51,42915;-2,38371;2013;jean
aporrectodea_caliginosa;51,42658;-2,38602;2013;jean
aporrectodea_caliginosa;52,63364;-0,84787;2013;jean
aporrectodea_caliginosa;52,63363;-0,84537;2013;jean
aporrectodea_caliginosa;52,61153;-0,82022;2013;jean
aporrectodea_caliginosa;51,42641;-2,38609;2013;jean
aporrectodea_caliginosa;52,61108;-0,81886;2013;jean
aporrectodea_caliginosa;52,63361;-0,8458;2013;jean
aporrectodea_caliginosa;51,42951;-2,39275;2013;jean
aporrectodea_caliginosa;51,42952;-2,3935;2013;jean
aporrectodea_caliginosa;51,42941;-2,39347;2013;jean
aporrectodea_caliginosa;51,4267;-2,38536;2013;jean
aporrectodea_caliginosa;51,38956;-1,40046;2013;jean
aporrectodea_caliginosa;51,42854;-2,37948;2013;jean
aporrectodea_caliginosa;51,42875;-2,38049;2013;jean
aporrectodea_caliginosa;51,42999;-2,37372;2013;jean
aporrectodea_caliginosa;51,38849;-1,40115;2013;jean
aporrectodea_caliginosa;52,63315;-0,8467;2013;jean
aporrectodea_caliginosa;52,63364;-0,84652;2013;jean
aporrectodea_caliginosa;51,42896;-2,38217;2013;jean
aporrectodea_caliginosa;51,42622;-2,38641;2013;jean
aporrectodea_caliginosa;51,42623;-2,38579;2013;jean
aporrectodea_caliginosa;51,43032;-2,37521;2013;jean
aporrectodea_caliginosa;51,42943;-2,3933;2013;jean
